NAME,T,GENE,t0,t1
YNL068C,14,FKH2,0.29,0.33
YKL209C,14,STE6,0.1,0.12
YPR119W,14,CLB2,0.12,0.73
YBR010W,14,HHT1,1.24,0.57
YKL185W,15,ASH1,-0.28,-0.5
YDR146C,15,SWI5,0.73,0.64
YDR224C,15,HTB1,0.31,0.07
YLR300W,15,EXG1,0.29,0.0
YGR014W,15,MSB2,0.65,-0.33
YLR131C,15,ACE2,0.37,0.93
YBR009C,15,HHF1,0.67,0.08
YBL023C,15,MCM2,0.22,-0.37
YGR152C,15,RSR1,-0.34,-0.21
YGR041W,15,BUD9,0.34,
YPL127C,15,HHO1,0.46,0.3
YGR092W,15,DBF2,0.15,0.18
YLR353W,15,BUD8,0.28,0.14
YKL113C,15,RAD27,-0.03,-0.67
YPR120C,15,CLB5,-0.2,-0.21
YKL209C,15,STE6,0.12,-0.32
YDL055C,15,PSA1,0.95,0.45
YJL187C,15,SWE1,0.2,
YLR210W,15,CLB4,0.11,-0.79
YPR034W,15,ARP7,0.17,0.34
YNL192W,15,CHS1,-0.46,-0.49
YGR109C,15,CLB6,-0.56,-1.04
YGR143W,15,SKN1,-0.01,0.34
YOL012C,15,HTA3,0.31,0.62
YLR274W,15,CDC46,-0.48,-0.16
YJL158C,15,CIS3,0.37,0.88
YBR133C,15,HSL7,0.35,0.19
YGR099W,15,TEL2,0.16,0.05
YDL227C,15,HO,0.01,-0.43
YDL179W,15,PCL9,0.16,-0.05
YBR010W,15,HHT1,0.57,0.35
YER070W,15,RNR1,0.11,-0.53
YLR286C,15,CTS1,0.95,0.57
YPR119W,15,CLB2,0.73,1.35
YPL256C,15,CLN2,-0.32,-0.38
YLR182W,15,SWI6,0.04,0.17
YPR159W,15,KRE6,0.0,-0.23
YNL172W,15,APC1,0.17,0.16
YJL194W,15,CDC6,-0.24,0.07
YER001W,15,MNN1,-0.04,-0.97
YER095W,15,RAD51,-0.13,-0.87
YNL289W,15,PCL1,-0.55,0.27
YGL038C,15,OCH1,-0.05,-0.38
YEL032W,15,MCM3,0.01,-0.07
YMR078C,15,CTF18,0.25,-0.75
YDR461W,15,MFA1,-1.32,-1.74
YBL003C,15,HTA2,1.3,0.05
YGL032C,15,AGA2,-0.66,-0.51
YAL040C,15,CLN3,-0.25,0.11
YLR079W,15,SIC1,-0.09,-0.28
YNL068C,15,FKH2,0.33,0.31
YJL157C,15,FAR1,-0.03,0.23
YNR044W,15,AGA1,-0.52,-0.38
YKL096W,15,CWP1,0.5,0.89
YHR152W,15,SPO12,-0.24,0.51
YGL021W,15,ALK1,0.64,1.16
YDR507C,15,GIN4,0.14,-0.56
YFL026W,15,STE2,-0.63,0.39
YDL127W,15,PCL2,-0.5,-0.28
YNL327W,15,EGT2,0.71,-0.38
YMR307W,15,GAS1,0.88,-0.25
YPR075C,15,OPY2,-0.12,-0.63
YMR199W,15,CLN1,-0.02,-0.41
YHR061C,15,GIC1,0.05,0.22
YIL131C,15,FKH1,0.26,0.35
YMR076C,15,PDS5,-0.07,
YML064C,15,TEM1,0.1,0.57
YJR092W,15,BUD4,0.66,0.67
YPL116W,15,HOS3,0.55,-0.27
YHL028W,15,WSC4,0.7,0.23
YDL003W,15,MCD1,-0.04,-0.55
YBL002W,15,HTB2,1.29,0.16
YGL201C,15,MCM6,0.23,-0.35
YNL145W,15,MFA2,-0.98,0.33
YBR083W,15,TEC1,-0.36,0.12
YDL101C,15,DUN1,0.19,-0.62
YIL026C,15,IRR1,0.07,-0.51
YDR225W,15,HTA1,0.58,0.18
YLR103C,15,CDC45,-0.14,-0.44
YIL123W,15,SIM1,0.72,0.22
YDL056W,15,MBP1,0.49,0.07
YGL116W,15,CDC20,-0.12,0.56
YER111C,15,SWI4,-0.54,-0.34
YIL050W,15,PCL7,0.32,-0.07
YOR074C,15,CDC21,-0.22,-0.62
YMR043W,15,MCM1,,
YPR120C,16,CLB5,-0.21,-0.5
YPR159W,16,KRE6,-0.23,-0.06
YPR119W,16,CLB2,1.35,1.2
YPR075C,16,OPY2,-0.63,-0.26
YIL050W,16,PCL7,-0.07,-0.07
YPL256C,16,CLN2,-0.38,-1.04
YER001W,16,MNN1,-0.97,-0.87
YER070W,16,RNR1,-0.53,-0.72
YER095W,16,RAD51,-0.87,-0.9
YER111C,16,SWI4,-0.34,-0.47
YFL026W,16,STE2,0.39,0.43
YGL021W,16,ALK1,1.16,0.58
YGL032C,16,AGA2,-0.51,-0.24
YEL032W,16,MCM3,-0.07,0.5
YGL038C,16,OCH1,-0.38,-0.25
YGL201C,16,MCM6,-0.35,0.07
YGR014W,16,MSB2,-0.33,-0.09
YGR041W,16,BUD9,,-0.1
YGR092W,16,DBF2,0.18,
YGR099W,16,TEL2,0.05,-0.2
YGR109C,16,CLB6,-1.04,-0.58
YGR143W,16,SKN1,0.34,0.22
YGL116W,16,CDC20,0.56,0.74
YDR507C,16,GIN4,-0.56,-0.41
YDR461W,16,MFA1,-1.74,-1.59
YDR225W,16,HTA1,0.18,-0.35
YAL040C,16,CLN3,0.11,0.44
YBL002W,16,HTB2,0.16,0.0
YBL003C,16,HTA2,0.05,-0.09
YBL023C,16,MCM2,-0.37,0.6
YBR009C,16,HHF1,0.08,-0.26
YBR010W,16,HHT1,0.35,-0.2
YBR083W,16,TEC1,0.12,0.34
YBR133C,16,HSL7,0.19,-0.06
YDL003W,16,MCD1,-0.55,-0.55
YDL055C,16,PSA1,0.45,0.05
YDL056W,16,MBP1,0.07,0.07
YDL101C,16,DUN1,-0.62,-0.24
YDL127W,16,PCL2,-0.28,-0.39
YDL179W,16,PCL9,-0.05,0.2
YDL227C,16,HO,-0.43,0.1
YDR146C,16,SWI5,0.64,0.51
YDR224C,16,HTB1,0.07,-0.43
YGR152C,16,RSR1,-0.21,-0.75
YPR034W,16,ARP7,0.34,0.06
YHL028W,16,WSC4,0.23,0.73
YHR152W,16,SPO12,0.51,0.39
YML064C,16,TEM1,0.57,-0.08
YMR043W,16,MCM1,,-0.02
YMR076C,16,PDS5,,-0.41
YMR078C,16,CTF18,-0.75,-0.35
YMR199W,16,CLN1,-0.41,-0.88
YMR307W,16,GAS1,-0.25,-0.6
YNL068C,16,FKH2,0.31,0.22
YLR353W,16,BUD8,0.14,0.26
YNL145W,16,MFA2,0.33,0.49
YNL192W,16,CHS1,-0.49,0.16
YNL289W,16,PCL1,0.27,-0.24
YNL327W,16,EGT2,-0.38,0.93
YNR044W,16,AGA1,-0.38,-0.03
YOR074C,16,CDC21,-0.62,-0.8
YPL116W,16,HOS3,-0.27,-0.21
YPL127C,16,HHO1,0.3,-0.19
YNL172W,16,APC1,0.16,0.26
YLR300W,16,EXG1,0.0,-0.51
YLR286C,16,CTS1,0.57,0.16
YLR274W,16,CDC46,-0.16,0.61
YIL026C,16,IRR1,-0.51,-0.32
YIL123W,16,SIM1,0.22,0.17
YIL131C,16,FKH1,0.35,-0.24
YJL157C,16,FAR1,0.23,0.7
YJL158C,16,CIS3,0.88,-0.04
YJL187C,16,SWE1,,-0.44
YJL194W,16,CDC6,0.07,0.47
YJR092W,16,BUD4,0.67,0.55
YKL096W,16,CWP1,0.89,-0.23
YKL113C,16,RAD27,-0.67,-0.33
YKL185W,16,ASH1,-0.5,0.9
YKL209C,16,STE6,-0.32,-0.1
YLR079W,16,SIC1,-0.28,0.27
YLR103C,16,CDC45,-0.44,-0.37
YLR131C,16,ACE2,0.93,0.45
YLR182W,16,SWI6,0.17,-0.09
YLR210W,16,CLB4,-0.79,0.04
YHR061C,16,GIC1,0.22,-0.42
YOL012C,16,HTA3,0.62,0.38
